id,longitude,latitude
77,43.91955602015508, 4.57328580852187
78,43.91929689802079, 4.573327853256498
79,43.919296819601975, 4.573377039293941
80,43.919296741161006, 4.573426225331247
81,43.91851962173793, 4.573453987650595
82,43.91851954326235, 4.573503173018055
83,43.918519464764636, 4.573552358385379
84,43.918519386244746, 4.573601543752568
85,43.918522996756764, 4.573650830841523
86,43.91852291819254, 4.573700016211622
87,43.91852283960619, 4.573749201581583
88,43.91852276099769, 4.57379838695141
89,43.91852259239012, 4.573847569839769
90,43.91852251373732, 4.573896755209246
91,43.91852243506239, 4.573945940578589
92,43.91852235636531, 4.573995125947796
93,43.918522277646076, 4.574044311316867
94,43.918522198904704, 4.574093496685803
95,43.91852212014116, 4.574142682054601
96,43.9185220413555, 4.5741918674232664
97,43.91852187257077, 4.574241050309842
98,43.91852179374081, 4.574290235678156
99,43.918521714888705, 4.574339421046337
100,43.918521636014454, 4.574388606414378
101,43.91852155711805, 4.5744377917822865
102,43.91852147819951, 4.574486977150056
103,43.91852139925882, 4.57453616251769
104,43.91852132029598, 4.574585347885191
105,43.9185211513341, 4.5746345307699805
106,43.91852107232697, 4.57468371613713
107,43.91851730424469, 4.574732799712309
108,43.918517225193305, 4.574781985076005
109,43.91851714611978, 4.574831170439569
110,43.91851706702413, 4.574880355802994
111,43.91877963049197, 4.574936789186477
112,43.91877955134874, 4.574985974775947
113,43.91877947218336, 4.57503516036528
114,43.91877939299583, 4.575084345954477
115,43.918779313786146, 4.575133531543536
116,43.91877923455434, 4.575182717132461
117,43.91877915530037, 4.575231902721248
118,43.91877898604735, 4.575281085826295
119,43.918778906749104, 4.575330271414733
120,43.91877513837572, 4.575379355168949
121,43.918775059033216, 4.575428540753934
122,43.91877497966856, 4.575477726338781
123,43.918774900281775, 4.5755269119234905
124,43.91903746345595, 4.575583348536152
125,43.91903738402159, 4.575632534346907
126,43.919037304565094, 4.575681720157527
127,43.919037225086434, 4.575730905968008
128,43.91903714558562, 4.575780091778353
129,43.91903706606267, 4.5758292775885625
130,43.91903698651757, 4.575878463398632
131,43.91903681697344, 4.575927646723932
132,43.919036737384054, 4.575976832533652
133,43.91903665777251, 4.576026018343233
134,43.91903657813883, 4.576075204152679
135,43.91903649848301, 4.5761243899619855
136,43.91903641880503, 4.576173575771156
137,43.91903633910492, 4.576222761580189
138,43.91903625938265, 4.576271947389083
139,43.91903240060869, 4.576321028817184
140,43.91903232084217, 4.576370214622547
141,43.91903224105352, 4.576419400427775
142,43.91903216124271, 4.576468586232864
143,43.919294813947545, 4.576525029917335
144,43.91929464411227, 4.576574213462884
145,43.91929456423175, 4.57662339949388
146,43.919290795276176, 4.57667248360616
147,43.919290715351416, 4.576721669633702
148,43.919290635404494, 4.576770855661106
149,43.919290465458545, 4.576820039202323
150,43.9195531180222, 4.576876484759533
151,43.91955303800558, 4.576925671012848
152,43.91955295796679, 4.576974857266024
153,43.91955287790587, 4.577024043519062
154,43.9195490187928, 4.577073125340565
155,43.91954893868762, 4.57712231159007
156,43.91954885856031, 4.577171497839439
157,43.919548778410835, 4.577220684088668
158,43.91980774175446, 4.5772770297864325
159,43.919807571580556, 4.577326213771737
160,43.91980749136141, 4.577375400243699
161,43.91980741112012, 4.577424586715523
162,43.91980733085669, 4.577473773187207
163,43.91980725057111, 4.5775229596587526
164,43.9198071702634, 4.577572146130162
165,43.91766772881107, 4.573454907468757
166,43.91740806704224, 4.573496935160405
167,43.91740735870929, 4.5735461022043085
168,43.91740665035421, 4.57359526924699
169,43.917405941976995, 4.573644436288453
170,43.91740892262918, 4.573693705051381
171,43.91740821420765, 4.573742872093579
172,43.91740750576401, 4.573792039134557
173,43.917406797298234, 4.573841206174313
174,43.91740608881032, 4.5738903732128495
175,43.91740169124899, 4.573939438511596
176,43.91740098271688, 4.573988605544514
177,43.918177314489384, 4.5740592038213475
178,43.917400274162624, 4.574037772576213
179,43.91739956558624, 4.57408693960669
180,43.9176578103992, 4.574143249111031
181,43.91765710177524, 4.574192416362038
182,43.91765639312914, 4.574241583611824
183,43.91765568446092, 4.574290750860391
184,43.917654975770574, 4.574339918107735
185,43.91980598659381, 4.574915925009617
186,43.919809326584634, 4.574965205843275
187,43.91980924742857, 4.575014392320045
188,43.91981177758231, 4.57506365081253
189,43.91981169838191, 4.575112837291278
190,43.919811619159354, 4.575162023769887
191,43.91981153991466, 4.575211210248361
192,43.919811460647814, 4.575260396726697
193,43.91981138135883, 4.575309583204895
194,43.91981121207073, 4.575358767199189
195,43.91980852340572, 4.575407881645446
196,43.919808444050325, 4.57545706812091
197,43.91980494554852, 4.575506160204129
